Date,Stations,Min_Temp
04-06-2012,Ishurdi,29.2
04-03-2012,Jessore,14.4
04-04-2012,Jessore,24.2
04-05-2012,Jessore,21.4
04-06-2012,Jessore,28
04-03-2012,Khepupara,18.6
04-04-2012,Khepupara,25.5
04-05-2012,Khepupara,20.5
04-06-2012,Khepupara,30.1
04-03-2012,Khulna,18.8
04-04-2012,Khulna,24
04-05-2012,Khulna,20.4
04-06-2012,Khulna,30
04-03-2012,Mongla,19.5
04-04-2012,Mongla,25.2
04-05-2012,Mongla,21
04-06-2012,Mongla,30
04-03-2012,Patuakhali,20
04-04-2012,Patuakhali,24.5
04-05-2012,Patuakhali,21.2
04-06-2012,Patuakhali,29.5
04-03-2012,Rajshahi,13.7
04-04-2012,Rajshahi,21.5
04-05-2012,Rajshahi,20.7
04-06-2012,Rajshahi,28.9
04-03-2012,Rangpur,13.8
04-04-2012,Rangpur,22.5
04-05-2012,Rangpur,18.8
04-06-2012,Rangpur,26.1
04-03-2012,Satkhira,16.5
04-04-2012,Satkhira,24.5
04-05-2012,Satkhira,20.5
04-06-2012,Satkhira,30.4
04-03-2012,Srimangal,14.2
04-04-2012,Srimangal,22.2
04-05-2012,Srimangal,20.5
04-06-2012,Srimangal,22.9
04-03-2012,sydpur,13.8
04-04-2012,sydpur,22.2
04-05-2012,sydpur,18.5
04-06-2012,sydpur,26.6
04-03-2012,Sylhet,16
04-04-2012,Sylhet,23.9
04-05-2012,Sylhet,21
04-06-2012,Sylhet,21
05-03-2012,Barisal,20.9
05-04-2012,Barisal,22.7
05-05-2012,Barisal,20.5
05-06-2012,Barisal,26.4
05-03-2012,Bhola,21.5
05-04-2012,Bhola,23.3
05-05-2012,Bhola,21.5
05-06-2012,Bhola,24.6
05-03-2012,Bogra,18.4
05-04-2012,Bogra,22.5
05-05-2012,Bogra,22.6
05-06-2012,Bogra,25.6
05-03-2012,Dinajpur,16.6
05-04-2012,Dinajpur,21
05-05-2012,Dinajpur,21.2
05-06-2012,Dinajpur,26
05-03-2012,Ishurdi,14.5
05-04-2012,Ishurdi,22.4
05-05-2012,Ishurdi,19.4
05-06-2012,Ishurdi,25.1
05-03-2012,Jessore,20.6
05-04-2012,Jessore,24
05-05-2012,Jessore,21.4
05-06-2012,Jessore,23
05-03-2012,Khepupara,20.5
05-04-2012,Khepupara,24.8
05-05-2012,Khepupara,20.3
05-06-2012,Khepupara,30
05-03-2012,Khulna,21
05-04-2012,Khulna,24.4
05-05-2012,Khulna,20.4
05-06-2012,Khulna,29.6
05-03-2012,Mongla,20.7
05-04-2012,Mongla,24.5
05-05-2012,Mongla,21.4
05-06-2012,Mongla,29.7
05-03-2012,Patuakhali,21
05-04-2012,Patuakhali,23.5
05-05-2012,Patuakhali,20.5
05-06-2012,Patuakhali,29.5
05-03-2012,Rajshahi,15.6
05-04-2012,Rajshahi,21.5
05-05-2012,Rajshahi,21
05-06-2012,Rajshahi,27.4
05-03-2012,Rangpur,15.4
05-04-2012,Rangpur,21.2
05-05-2012,Rangpur,22
05-06-2012,Rangpur,25.4
05-03-2012,Satkhira,22.4
05-04-2012,Satkhira,23.2
05-05-2012,Satkhira,21.2
05-06-2012,Satkhira,30.4
05-03-2012,Srimangal,16.4
05-04-2012,Srimangal,20.6
05-05-2012,Srimangal,19.4
05-06-2012,Srimangal,23.2
05-03-2012,sydpur,17
05-04-2012,sydpur,20.8
05-05-2012,sydpur,21.7
05-06-2012,sydpur,25.8
05-03-2012,Sylhet,18.4
05-04-2012,Sylhet,19.7
05-05-2012,Sylhet,21.1
05-06-2012,Sylhet,22.9
06-03-2012,Barisal,23
06-04-2012,Barisal,25.4
06-05-2012,Barisal,22.9
06-06-2012,Barisal,25.5
06-03-2012,Bhola,23.8
06-04-2012,Bhola,25
06-05-2012,Bhola,23.2
06-06-2012,Bhola,25
06-03-2012,Bogra,18.8
06-04-2012,Bogra,21
06-05-2012,Bogra,23.8
06-06-2012,Bogra,24.4
06-03-2012,Dinajpur,15.3
06-04-2012,Dinajpur,20.5
06-05-2012,Dinajpur,22
06-06-2012,Dinajpur,24.2
06-03-2012,Ishurdi,17
06-04-2012,Ishurdi,20
06-05-2012,Ishurdi,23
06-06-2012,Ishurdi,22.8
06-03-2012,Jessore,19.6
06-04-2012,Jessore,20.2
06-05-2012,Jessore,22.2
06-06-2012,Jessore,26.6
06-03-2012,Khepupara,23.4
06-04-2012,Khepupara,25.5
06-05-2012,Khepupara,24
06-06-2012,Khepupara,29.6
06-03-2012,Khulna,22.5
06-04-2012,Khulna,22
06-05-2012,Khulna,23.4
06-06-2012,Khulna,29.6
06-03-2012,Mongla,22.4
06-04-2012,Mongla,25
06-05-2012,Mongla,24.5
06-06-2012,Mongla,29.5
06-03-2012,Patuakhali,22.7
06-04-2012,Patuakhali,24.6
06-05-2012,Patuakhali,23
06-06-2012,Patuakhali,28.6
06-03-2012,Rajshahi,17.3
06-04-2012,Rajshahi,20
06-05-2012,Rajshahi,22.5
06-06-2012,Rajshahi,23.4
06-03-2012,Rangpur,15.8
06-04-2012,Rangpur,20
06-05-2012,Rangpur,22.4
06-06-2012,Rangpur,23.5
06-03-2012,Satkhira,22.6
06-04-2012,Satkhira,21
06-05-2012,Satkhira,23.1
06-06-2012,Satkhira,30.2
06-03-2012,Srimangal,17.8
06-04-2012,Srimangal,20.6
06-05-2012,Srimangal,21.5
06-06-2012,Srimangal,23.4
06-03-2012,sydpur,15.4
06-04-2012,sydpur,19.8
06-05-2012,sydpur,22
06-06-2012,sydpur,23.9
06-03-2012,Sylhet,21
06-04-2012,Sylhet,19.3
06-05-2012,Sylhet,23.4
06-06-2012,Sylhet,24.6
07-03-2012,Barisal,24
07-04-2012,Barisal,20
07-05-2012,Barisal,24.8
07-06-2012,Barisal,28
07-03-2012,Bhola,23.7
07-04-2012,Bhola,20.4
07-05-2012,Bhola,25
07-06-2012,Bhola,27.4
07-03-2012,Bogra,19.8
07-04-2012,Bogra,20
07-05-2012,Bogra,24.3
07-06-2012,Bogra,27.3
07-03-2012,Dinajpur,16.6
07-04-2012,Dinajpur,20
07-05-2012,Dinajpur,22.8
07-06-2012,Dinajpur,26.6
07-03-2012,Ishurdi,18
07-04-2012,Ishurdi,18.2
07-05-2012,Ishurdi,23.5
07-06-2012,Ishurdi,27.3
07-03-2012,Jessore,20.8
07-04-2012,Jessore,19.4
07-05-2012,Jessore,24.2
07-06-2012,Jessore,29.2
07-03-2012,Khepupara,24.7
07-04-2012,Khepupara,22.3
07-05-2012,Khepupara,20.9
07-06-2012,Khepupara,29
07-03-2012,Khulna,22.5
07-04-2012,Khulna,20
07-05-2012,Khulna,25
07-06-2012,Khulna,29.5
07-03-2012,Mongla,23.5
07-04-2012,Mongla,21.4
07-05-2012,Mongla,25.4
07-06-2012,Mongla,29.5
07-03-2012,Patuakhali,23.5
07-04-2012,Patuakhali,20.5
07-05-2012,Patuakhali,24.5
07-06-2012,Patuakhali,29
07-03-2012,Rajshahi,18.5
07-04-2012,Rajshahi,18.5
07-05-2012,Rajshahi,23
07-06-2012,Rajshahi,26
07-03-2012,Rangpur,16.7
07-04-2012,Rangpur,19.4
07-05-2012,Rangpur,22.6
07-06-2012,Rangpur,25.6
07-03-2012,Satkhira,22.5
07-04-2012,Satkhira,21.7
07-05-2012,Satkhira,24.3
07-06-2012,Satkhira,29.6
07-03-2012,Srimangal,21
07-04-2012,Srimangal,18.1
07-05-2012,Srimangal,21.3
07-06-2012,Srimangal,24.3
07-03-2012,sydpur,16.5
07-04-2012,sydpur,19
07-05-2012,sydpur,22.8
07-06-2012,sydpur,26.2
07-03-2012,Sylhet,20
07-04-2012,Sylhet,18.2
07-05-2012,Sylhet,23.9
07-06-2012,Sylhet,23.4
08-03-2012,Barisal,23.2
08-04-2012,Barisal,21.2
08-05-2012,Barisal,25.8
08-06-2012,Barisal,28.6
08-03-2012,Bhola,22.3
08-04-2012,Bhola,20
08-05-2012,Bhola,27
08-06-2012,Bhola,28
08-03-2012,Bogra,20.5
08-04-2012,Bogra,19.5
08-05-2012,Bogra,26
08-06-2012,Bogra,26.3
08-03-2012,Dinajpur,19.6
08-04-2012,Dinajpur,18.7
08-05-2012,Dinajpur,24.5
08-06-2012,Dinajpur,25.6
08-03-2012,Ishurdi,18.5
08-04-2012,Ishurdi,18
08-05-2012,Ishurdi,25.3
08-06-2012,Ishurdi,23.3
08-03-2012,Jessore,22
08-04-2012,Jessore,21.4
08-05-2012,Jessore,24.2
08-06-2012,Jessore,23.6
08-03-2012,Khepupara,24.5
08-04-2012,Khepupara,23.3
08-05-2012,Khepupara,26.5
08-06-2012,Khepupara,27.7
08-03-2012,Khulna,23.2
08-04-2012,Khulna,22
08-05-2012,Khulna,25
08-06-2012,Khulna,25.8
08-03-2012,Mongla,22.6
08-04-2012,Mongla,23.3
08-05-2012,Mongla,26
08-06-2012,Mongla,27.4
08-03-2012,Patuakhali,22.2
08-04-2012,Patuakhali,21.6
08-05-2012,Patuakhali,25.5
08-06-2012,Patuakhali,28
08-03-2012,Rajshahi,18
08-04-2012,Rajshahi,18.7
08-05-2012,Rajshahi,25
08-06-2012,Rajshahi,23.8
08-03-2012,Rangpur,17.5
08-04-2012,Rangpur,19.2
08-05-2012,Rangpur,24.5
08-06-2012,Rangpur,25
08-03-2012,Satkhira,23.1
08-04-2012,Satkhira,22.9
08-05-2012,Satkhira,24
08-06-2012,Satkhira,26.8
08-03-2012,Srimangal,21.2
08-04-2012,Srimangal,16.7
08-05-2012,Srimangal,20.8
08-06-2012,Srimangal,21
08-03-2012,sydpur,18.2
08-04-2012,sydpur,18.8
08-05-2012,sydpur,24.2
08-06-2012,sydpur,25.8
08-03-2012,Sylhet,19.2
08-04-2012,Sylhet,18.2
08-05-2012,Sylhet,24.3
08-06-2012,Sylhet,22.5
09-03-2012,Barisal,23
09-04-2012,Barisal,20.6
09-05-2012,Barisal,26.3
09-06-2012,Barisal,28.7
09-03-2012,Bhola,22.8
09-04-2012,Bhola,21
09-05-2012,Bhola,26.2
09-06-2012,Bhola,28.5
09-03-2012,Bogra,18
09-04-2012,Bogra,20.6
09-05-2012,Bogra,26.5
09-06-2012,Bogra,27.5
09-03-2012,Dinajpur,16
09-04-2012,Dinajpur,19.8
09-05-2012,Dinajpur,26.4
09-06-2012,Dinajpur,25.5
09-03-2012,Ishurdi,16
09-04-2012,Ishurdi,19.5
09-05-2012,Ishurdi,26
09-06-2012,Ishurdi,28.6
09-03-2012,Jessore,19.2
09-04-2012,Jessore,21
09-05-2012,Jessore,24.6
09-06-2012,Jessore,29
09-03-2012,Khepupara,22
09-04-2012,Khepupara,22.1
09-05-2012,Khepupara,25.9
09-06-2012,Khepupara,29
09-03-2012,Khulna,23
09-04-2012,Khulna,21.5
09-05-2012,Khulna,26.5
09-06-2012,Khulna,29.5
09-03-2012,Mongla,23
09-04-2012,Mongla,23
09-05-2012,Mongla,26.3
09-06-2012,Mongla,29
09-03-2012,Patuakhali,22.5
09-04-2012,Patuakhali,22
09-05-2012,Patuakhali,25.6
09-06-2012,Patuakhali,28.5
09-03-2012,Rajshahi,16.2
09-04-2012,Rajshahi,20
09-05-2012,Rajshahi,24.5
09-06-2012,Rajshahi,28.8
09-03-2012,Rangpur,16
09-04-2012,Rangpur,19.8
09-05-2012,Rangpur,26.3
09-06-2012,Rangpur,23.5
09-03-2012,Satkhira,22
09-04-2012,Satkhira,21.5
09-05-2012,Satkhira,26.2
09-06-2012,Satkhira,29.5
09-03-2012,Srimangal,19
09-04-2012,Srimangal,17
09-05-2012,Srimangal,25
09-06-2012,Srimangal,25.4
09-03-2012,sydpur,16
09-04-2012,sydpur,19.3
09-05-2012,sydpur,25.6
09-06-2012,sydpur,24
09-03-2012,Sylhet,19.9
09-04-2012,Sylhet,18.3
09-05-2012,Sylhet,25.5
09-06-2012,Sylhet,25.3
10-03-2012,Barisal,23
10-04-2012,Barisal,20.4
10-05-2012,Barisal,26.2
10-06-2012,Barisal,29.4
10-03-2012,Bhola,22.4
10-04-2012,Bhola,20.4
10-05-2012,Bhola,27
10-06-2012,Bhola,29
10-03-2012,Bogra,20.3
10-04-2012,Bogra,19.7
10-05-2012,Bogra,27.2
10-06-2012,Bogra,27
10-03-2012,Dinajpur,16
10-04-2012,Dinajpur,17.6
10-05-2012,Dinajpur,25
10-06-2012,Dinajpur,26.7
10-03-2012,Ishurdi,19
10-04-2012,Ishurdi,20.5
10-05-2012,Ishurdi,26.5
10-06-2012,Ishurdi,25.8
10-03-2012,Jessore,22.5
10-04-2012,Jessore,19.2
10-05-2012,Jessore,26.2
10-06-2012,Jessore,26.2
10-03-2012,Khepupara,22.6
10-04-2012,Khepupara,20.3
10-05-2012,Khepupara,26.2
10-06-2012,Khepupara,29.6
10-03-2012,Khulna,23
10-04-2012,Khulna,19
10-05-2012,Khulna,26.4
10-06-2012,Khulna,27.3
10-03-2012,Mongla,22.5
10-04-2012,Mongla,20.8
10-05-2012,Mongla,26.7
10-06-2012,Mongla,27.4
10-03-2012,Patuakhali,22.5
10-04-2012,Patuakhali,20.4
10-05-2012,Patuakhali,25.6
10-06-2012,Patuakhali,29
10-03-2012,Rajshahi,18.2
10-04-2012,Rajshahi,20.6
10-05-2012,Rajshahi,26.5
10-06-2012,Rajshahi,26.8
10-03-2012,Rangpur,16
10-04-2012,Rangpur,20.8
10-05-2012,Rangpur,26.4
10-06-2012,Rangpur,23.5
10-03-2012,Satkhira,23.1
10-04-2012,Satkhira,19.6
10-05-2012,Satkhira,27.6
10-06-2012,Satkhira,25.8
10-03-2012,Srimangal,17.7
10-04-2012,Srimangal,16.4
10-05-2012,Srimangal,26.2
10-06-2012,Srimangal,25.5
10-03-2012,sydpur,16.3
10-04-2012,sydpur,17.8
10-05-2012,sydpur,26
10-06-2012,sydpur,24.2
10-03-2012,Sylhet,20.5
10-04-2012,Sylhet,19
10-05-2012,Sylhet,26.7
10-06-2012,Sylhet,25
11-03-2012,Barisal,20.5
11-04-2012,Barisal,20
11-05-2012,Barisal,26.2
11-06-2012,Barisal,28.2
11-03-2012,Bhola,21.2
11-04-2012,Bhola,20
11-05-2012,Bhola,26.2
11-06-2012,Bhola,27.6
11-03-2012,Bogra,17.5
11-04-2012,Bogra,19.2
11-05-2012,Bogra,26.1
11-06-2012,Bogra,28.6
11-03-2012,Dinajpur,13.8
11-04-2012,Dinajpur,17
11-05-2012,Dinajpur,22.5
11-06-2012,Dinajpur,26.5
11-03-2012,Ishurdi,14.5
11-04-2012,Ishurdi,19.5
11-05-2012,Ishurdi,26.6
11-06-2012,Ishurdi,28.6
11-03-2012,Jessore,18.6
11-04-2012,Jessore,19.5
11-05-2012,Jessore,25.6
11-06-2012,Jessore,29.2
11-03-2012,Khepupara,22.7
11-04-2012,Khepupara,20.6
11-05-2012,Khepupara,26.2
11-06-2012,Khepupara,29.2
11-03-2012,Khulna,21.5
11-04-2012,Khulna,20.1
11-05-2012,Khulna,26.3
11-06-2012,Khulna,29.4
11-03-2012,Mongla,22.4
11-04-2012,Mongla,21
11-05-2012,Mongla,26.7
11-06-2012,Mongla,29
11-03-2012,Patuakhali,21.6
11-04-2012,Patuakhali,20
11-05-2012,Patuakhali,25.6
11-06-2012,Patuakhali,28
11-03-2012,Rajshahi,15.8
11-04-2012,Rajshahi,19
11-05-2012,Rajshahi,26.5
11-06-2012,Rajshahi,27.8
11-03-2012,Rangpur,13.2
11-04-2012,Rangpur,17.5
11-05-2012,Rangpur,24.2
11-06-2012,Rangpur,24
11-03-2012,Satkhira,20.4
11-04-2012,Satkhira,19.4
11-05-2012,Satkhira,26.5
11-06-2012,Satkhira,29.4
11-03-2012,Srimangal,15
11-04-2012,Srimangal,17.3
11-05-2012,Srimangal,25.5
11-06-2012,Srimangal,24.5
11-03-2012,sydpur,13.2
11-04-2012,sydpur,17.2
11-05-2012,sydpur,22
11-06-2012,sydpur,25.8
11-03-2012,Sylhet,19.9
11-04-2012,Sylhet,18
11-05-2012,Sylhet,25.5
11-06-2012,Sylhet,23.8
12-03-2012,Barisal,16.8
12-04-2012,Barisal,25
12-05-2012,Barisal,27
12-06-2012,Barisal,28.2
12-03-2012,Bhola,17.4
12-04-2012,Bhola,24.7
12-05-2012,Bhola,27
12-06-2012,Bhola,27
12-03-2012,Bogra,15.6
12-04-2012,Bogra,19.9
12-05-2012,Bogra,24.4
12-06-2012,Bogra,25.6
12-03-2012,Dinajpur,12.6
12-04-2012,Dinajpur,21
12-05-2012,Dinajpur,22.2
12-06-2012,Dinajpur,26
12-03-2012,Ishurdi,13.5
12-04-2012,Ishurdi,19.6
12-05-2012,Ishurdi,24.8
12-06-2012,Ishurdi,25
12-03-2012,Jessore,16.7
12-04-2012,Jessore,24.8
12-05-2012,Jessore,26.2
12-06-2012,Jessore,24.2
12-03-2012,Khepupara,19.5
12-04-2012,Khepupara,21
12-05-2012,Khepupara,26.8
12-06-2012,Khepupara,29
12-03-2012,Khulna,17.8
12-04-2012,Khulna,26
12-05-2012,Khulna,27
12-06-2012,Khulna,28.5
12-03-2012,Mongla,20.5
12-04-2012,Mongla,25.8
12-05-2012,Mongla,27.3
12-06-2012,Mongla,28.7
12-03-2012,Patuakhali,19.2
12-04-2012,Patuakhali,25
12-05-2012,Patuakhali,26.1
12-06-2012,Patuakhali,28
12-03-2012,Rajshahi,14
12-04-2012,Rajshahi,19.5
12-05-2012,Rajshahi,24.1
12-06-2012,Rajshahi,25.6
12-03-2012,Rangpur,12.7
12-04-2012,Rangpur,19.8
12-05-2012,Rangpur,23.5
12-06-2012,Rangpur,25.2
12-03-2012,Satkhira,16.4
12-04-2012,Satkhira,25.3
12-05-2012,Satkhira,27.5
12-06-2012,Satkhira,29.1
12-03-2012,Srimangal,11.5
12-04-2012,Srimangal,20.6
12-05-2012,Srimangal,22
12-06-2012,Srimangal,24.3
12-03-2012,sydpur,12
12-04-2012,sydpur,20
12-05-2012,sydpur,23
12-06-2012,sydpur,26
12-03-2012,Sylhet,18
12-04-2012,Sylhet,18.7
12-05-2012,Sylhet,22.9
12-06-2012,Sylhet,23.5
13-03-2012,Barisal,19.7
13-04-2012,Barisal,20
13-05-2012,Barisal,22.5
13-06-2012,Barisal,27.9
13-03-2012,Bhola,15.8
13-04-2012,Bhola,19.8
13-05-2012,Bhola,22.2
13-06-2012,Bhola,27.7
13-03-2012,Bogra,19.4
13-04-2012,Bogra,20.2
13-05-2012,Bogra,22.2
13-06-2012,Bogra,27.5
13-03-2012,Dinajpur,20.4
13-04-2012,Dinajpur,20.5
13-05-2012,Dinajpur,23.4
13-06-2012,Dinajpur,26
13-03-2012,Ishurdi,17.2
13-04-2012,Ishurdi,22.5
13-05-2012,Ishurdi,23.6
13-06-2012,Ishurdi,26
13-03-2012,Jessore,17.6
13-04-2012,Jessore,21.4
13-05-2012,Jessore,27
13-06-2012,Jessore,28.6
13-03-2012,Khepupara,20.8
13-04-2012,Khepupara,21.6
13-05-2012,Khepupara,28.6
13-06-2012,Khepupara,28.3
13-03-2012,Khulna,20.6
13-04-2012,Khulna,23.4
13-05-2012,Khulna,27.2
13-06-2012,Khulna,28.5
13-03-2012,Mongla,20.3
13-04-2012,Mongla,21.5
13-05-2012,Mongla,28.3
13-06-2012,Mongla,28.8
13-03-2012,Patuakhali,20.3
13-04-2012,Patuakhali,21.8
13-05-2012,Patuakhali,24.6
13-06-2012,Patuakhali,28
13-03-2012,Rajshahi,17.7
13-04-2012,Rajshahi,21.4
13-05-2012,Rajshahi,24.9
13-06-2012,Rajshahi,26
13-03-2012,Rangpur,18
13-04-2012,Rangpur,17.4
13-05-2012,Rangpur,22.8
13-06-2012,Rangpur,27
13-03-2012,Satkhira,19.2
13-04-2012,Satkhira,20.4
13-05-2012,Satkhira,27.7
13-06-2012,Satkhira,28.6
13-03-2012,Srimangal,13.5
13-04-2012,Srimangal,18.6
13-05-2012,Srimangal,22.2
13-06-2012,Srimangal,25.9
13-03-2012,sydpur,18.8
13-04-2012,sydpur,19.5
13-05-2012,sydpur,22.6
13-06-2012,sydpur,26.2
13-03-2012,Sylhet,17.8
13-04-2012,Sylhet,17
13-05-2012,Sylhet,21.5
13-06-2012,Sylhet,25.1
14-03-2012,Barisal,18.5
14-04-2012,Barisal,22.5
14-05-2012,Barisal,26.4
14-06-2012,Barisal,28.6
14-03-2012,Bhola,19.5
14-04-2012,Bhola,23
14-05-2012,Bhola,28.4
14-06-2012,Bhola,28.7
14-03-2012,Bogra,18.7
14-04-2012,Bogra,21.2
14-05-2012,Bogra,27.4
14-06-2012,Bogra,28.6
14-03-2012,Dinajpur,15.5
14-04-2012,Dinajpur,20.5
14-05-2012,Dinajpur,26.3
14-06-2012,Dinajpur,27.7
14-03-2012,Ishurdi,18.2
14-04-2012,Ishurdi,23
14-05-2012,Ishurdi,28.5
14-06-2012,Ishurdi,28.6
14-03-2012,Jessore,18.2
14-04-2012,Jessore,21.6
14-05-2012,Jessore,27.2
14-06-2012,Jessore,29.4
14-03-2012,Khepupara,20.2
14-04-2012,Khepupara,21.8
14-05-2012,Khepupara,28.4
14-06-2012,Khepupara,29.7
14-03-2012,Khulna,19.2
14-04-2012,Khulna,22.6
14-05-2012,Khulna,29
14-06-2012,Khulna,29.5
14-03-2012,Mongla,20.2
14-04-2012,Mongla,22.2
14-05-2012,Mongla,28.6
14-06-2012,Mongla,29.2
14-03-2012,Patuakhali,20
14-04-2012,Patuakhali,23
14-05-2012,Patuakhali,28
14-06-2012,Patuakhali,28
14-03-2012,Rajshahi,17.5
14-04-2012,Rajshahi,23.3
14-05-2012,Rajshahi,27.9
14-06-2012,Rajshahi,28
14-03-2012,Rangpur,14.6
14-04-2012,Rangpur,15
14-05-2012,Rangpur,24.2
14-06-2012,Rangpur,28.5
14-03-2012,Satkhira,18.5
14-04-2012,Satkhira,23.1
14-05-2012,Satkhira,29.2
14-06-2012,Satkhira,29.6
14-03-2012,Srimangal,19.3
14-04-2012,Srimangal,21
14-05-2012,Srimangal,21.5
14-06-2012,Srimangal,26.7
14-03-2012,sydpur,15.5
14-04-2012,sydpur,18.8
14-05-2012,sydpur,25
14-06-2012,sydpur,28.2
14-03-2012,Sylhet,21
14-04-2012,Sylhet,18.8
14-05-2012,Sylhet,21
14-06-2012,Sylhet,25.5
15-03-2012,Barisal,20
15-04-2012,Barisal,24
15-05-2012,Barisal,28.6
15-06-2012,Barisal,29.2
15-03-2012,Bhola,19.8
15-04-2012,Bhola,23.6
15-05-2012,Bhola,28.8
15-06-2012,Bhola,29.1
15-03-2012,Bogra,17.2
15-04-2012,Bogra,23.8
15-05-2012,Bogra,28.4
15-06-2012,Bogra,27.2
15-03-2012,Dinajpur,15.5
15-04-2012,Dinajpur,22.6
15-05-2012,Dinajpur,25.8
15-06-2012,Dinajpur,25.5
15-03-2012,Ishurdi,16.2
15-04-2012,Ishurdi,24.8
15-05-2012,Ishurdi,28.5
15-06-2012,Ishurdi,29.2
15-03-2012,Jessore,16.7
15-04-2012,Jessore,24
15-05-2012,Jessore,27.4
15-06-2012,Jessore,29.2
15-03-2012,Khepupara,21
15-04-2012,Khepupara,24.5
15-05-2012,Khepupara,29.4
15-06-2012,Khepupara,30
15-03-2012,Khulna,19.2
15-04-2012,Khulna,24.8
15-05-2012,Khulna,29
15-06-2012,Khulna,30
15-03-2012,Mongla,21
15-04-2012,Mongla,24.5
15-05-2012,Mongla,28.8
15-06-2012,Mongla,29.8
15-03-2012,Patuakhali,20.5
15-04-2012,Patuakhali,23
15-05-2012,Patuakhali,28.4
15-06-2012,Patuakhali,29.3
15-03-2012,Rajshahi,15
15-04-2012,Rajshahi,24.5
15-05-2012,Rajshahi,28.4
15-06-2012,Rajshahi,29
15-03-2012,Rangpur,15.5
15-04-2012,Rangpur,22.6
15-05-2012,Rangpur,26.8
15-06-2012,Rangpur,24.6
15-03-2012,Satkhira,18.1
15-04-2012,Satkhira,24.9
15-05-2012,Satkhira,29.2
15-06-2012,Satkhira,30
15-03-2012,Srimangal,16.6
15-04-2012,Srimangal,21.2
15-05-2012,Srimangal,21.4
15-06-2012,Srimangal,23
15-03-2012,sydpur,15.3
15-04-2012,sydpur,22.6
15-05-2012,sydpur,27
15-06-2012,sydpur,24.8
15-03-2012,Sylhet,18.7
15-04-2012,Sylhet,23
15-05-2012,Sylhet,21.1
15-06-2012,Sylhet,23.9
16-03-2012,Barisal,16.8
16-04-2012,Barisal,25.4
16-05-2012,Barisal,28.2
16-06-2012,Barisal,27.3
16-03-2012,Bhola,17
16-04-2012,Bhola,25
16-05-2012,Bhola,26.8
16-06-2012,Bhola,26.4
16-03-2012,Bogra,17.3
16-04-2012,Bogra,20.8
16-05-2012,Bogra,24.3
16-06-2012,Bogra,25.9
16-03-2012,Dinajpur,14
16-04-2012,Dinajpur,20
16-05-2012,Dinajpur,25.4
16-06-2012,Dinajpur,25.3
16-03-2012,Ishurdi,15
16-04-2012,Ishurdi,21.4
16-05-2012,Ishurdi,27
16-06-2012,Ishurdi,29.6
16-03-2012,Jessore,15
16-04-2012,Jessore,23.4
16-05-2012,Jessore,28
16-06-2012,Jessore,27.2
16-03-2012,Khepupara,18
16-04-2012,Khepupara,25.8
16-05-2012,Khepupara,29
16-06-2012,Khepupara,28.5
16-03-2012,Khulna,17.5
16-04-2012,Khulna,26.5
16-05-2012,Khulna,28.5
16-06-2012,Khulna,29.5
16-03-2012,Mongla,18
16-04-2012,Mongla,26.4
16-05-2012,Mongla,28.5
16-06-2012,Mongla,30
16-03-2012,Patuakhali,17.6
16-04-2012,Patuakhali,25.4
16-05-2012,Patuakhali,28
16-06-2012,Patuakhali,28.5
16-03-2012,Rajshahi,15
16-04-2012,Rajshahi,21.5
16-05-2012,Rajshahi,26
16-06-2012,Rajshahi,29.6
16-03-2012,Rangpur,14.3
16-04-2012,Rangpur,19.5
16-05-2012,Rangpur,24.5
16-06-2012,Rangpur,24.4
16-03-2012,Satkhira,16.5
16-04-2012,Satkhira,25.7
16-05-2012,Satkhira,29.2
16-06-2012,Satkhira,29.2
16-03-2012,Srimangal,12.7
16-04-2012,Srimangal,20.1
16-05-2012,Srimangal,21.6
16-06-2012,Srimangal,22.2
16-03-2012,sydpur,14
16-04-2012,sydpur,19.2
16-05-2012,sydpur,25
16-06-2012,sydpur,25
16-03-2012,Sylhet,16.9
16-04-2012,Sylhet,20.1
16-05-2012,Sylhet,22.2
16-06-2012,Sylhet,23.2
17-03-2012,Barisal,19
17-04-2012,Barisal,26
17-05-2012,Barisal,26.6
17-06-2012,Barisal,26.2
17-03-2012,Bhola,19.3
17-04-2012,Bhola,25.8
17-05-2012,Bhola,25.6
17-06-2012,Bhola,25
17-03-2012,Bogra,17
17-04-2012,Bogra,23.6
17-05-2012,Bogra,25
17-06-2012,Bogra,25.3
17-03-2012,Dinajpur,14.8
17-04-2012,Dinajpur,21.7
17-05-2012,Dinajpur,26
17-06-2012,Dinajpur,23.6
17-03-2012,Ishurdi,15.2
17-04-2012,Ishurdi,21
17-05-2012,Ishurdi,27.8
17-06-2012,Ishurdi,26.4
17-03-2012,Jessore,17.2
17-04-2012,Jessore,24
17-05-2012,Jessore,28
17-06-2012,Jessore,25.2
17-03-2012,Khepupara,19
17-04-2012,Khepupara,27
17-05-2012,Khepupara,28
17-06-2012,Khepupara,24
17-03-2012,Khulna,20.6
17-04-2012,Khulna,26
17-05-2012,Khulna,27
17-06-2012,Khulna,24.4
17-03-2012,Mongla,21
17-04-2012,Mongla,26
17-05-2012,Mongla,28.4
17-06-2012,Mongla,25.2
17-03-2012,Patuakhali,20
17-04-2012,Patuakhali,25.2
17-05-2012,Patuakhali,26
17-06-2012,Patuakhali,26
17-03-2012,Rajshahi,15
17-04-2012,Rajshahi,23
17-05-2012,Rajshahi,28.5
17-06-2012,Rajshahi,26.7
